0.0026,0.0009,0.0209,0.0689,0.0178,0.0154,0.0061,0.0087,0.0057,0.0027,0.0014,0.0016,0.0099,0.0251,0.2378,0.3747,0.0764,0.0150,0.0176,0.0115,0.0076,0.0022,0.0020,0.0043,0.0045,0.0106,0.0048,0.0025,0.0018,0.0015,0.0014,0.0015,0.0014,0.0014,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013
0.0009,0.0003,0.0079,0.0646,0.0122,0.0069,0.0020,0.0030,0.0020,0.0010,0.0004,0.0008,0.0027,0.0093,0.1165,0.5733,0.0491,0.0044,0.0048,0.0049,0.0027,0.0007,0.0006,0.0018,0.0017,0.0041,0.0019,0.0010,0.0007,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0004,0.0005,0.0004
0.0010,0.0003,0.0060,0.0641,0.0148,0.0080,0.0022,0.0030,0.0024,0.0012,0.0006,0.0011,0.0025,0.0083,0.0892,0.5357,0.0503,0.0051,0.0053,0.0050,0.0029,0.0008,0.0007,0.0021,0.0018,0.0040,0.0021,0.0010,0.0007,0.0006,0.0005,0.0006,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
0.0029,0.0011,0.0193,0.0695,0.0191,0.0166,0.0067,0.0096,0.0068,0.0036,0.0019,0.0022,0.0103,0.0255,0.2070,0.3556,0.0711,0.0149,0.0183,0.0126,0.0086,0.0028,0.0025,0.0048,0.0051,0.0108,0.0054,0.0028,0.0021,0.0017,0.0017,0.0017,0.0016,0.0016,0.0016,0.0016,0.0016,0.0015,0.0015,0.0015
0.0042,0.0021,0.0260,0.0256,0.0124,0.0149,0.0110,0.0191,0.0101,0.0061,0.0023,0.0028,0.0484,0.0742,0.3294,0.0882,0.0481,0.0182,0.0296,0.0186,0.0165,0.0056,0.0046,0.0051,0.0070,0.0152,0.0066,0.0032,0.0025,0.0021,0.0021,0.0021,0.0020,0.0020,0.0019,0.0019,0.0019,0.0019,0.0019,0.0018
0.0033,0.0025,0.0133,0.0130,0.0061,0.0073,0.0088,0.0208,0.0096,0.0059,0.0012,0.0021,0.0764,0.1540,0.3261,0.0286,0.0132,0.0050,0.0184,0.0185,0.0197,0.0067,0.0049,0.0035,0.0053,0.0116,0.0049,0.0022,0.0017,0.0014,0.0015,0.0014,0.0014,0.0014,0.0013,0.0013,0.0013,0.0013,0.0013,0.0012
0.0028,0.0030,0.0070,0.0098,0.0046,0.0055,0.0074,0.0183,0.0095,0.0048,0.0011,0.0019,0.0754,0.1740,0.2464,0.0230,0.0074,0.0030,0.0131,0.0165,0.0188,0.0063,0.0044,0.0029,0.0042,0.0132,0.0041,0.0018,0.0014,0.0011,0.0012,0.0012,0.0011,0.0011,0.0010,0.0010,0.0010,0.0010,0.0010,0.0010
0.0034,0.0043,0.0074,0.0087,0.0044,0.0052,0.0078,0.0209,0.0113,0.0073,0.0012,0.0026,0.0853,0.1887,0.1924,0.0225,0.0066,0.0022,0.0108,0.0188,0.0230,0.0085,0.0058,0.0033,0.0047,0.0140,0.0048,0.0022,0.0017,0.0014,0.0015,0.0015,0.0013,0.0014,0.0013,0.0013,0.0013,0.0013,0.0013,0.0012
0.0044,0.0045,0.0089,0.0087,0.0046,0.0054,0.0091,0.0286,0.0145,0.0143,0.0014,0.0039,0.0934,0.1948,0.1729,0.0272,0.0070,0.0018,0.0105,0.0242,0.0297,0.0137,0.0087,0.0040,0.0059,0.0129,0.0063,0.0029,0.0023,0.0020,0.0020,0.0020,0.0019,0.0019,0.0018,0.0018,0.0018,0.0018,0.0018,0.0017
0.0062,0.0038,0.0127,0.0088,0.0061,0.0074,0.0129,0.0458,0.0221,0.0402,0.0029,0.0086,0.0993,0.1455,0.1481,0.0343,0.0115,0.0028,0.0135,0.0322,0.0393,0.0256,0.0158,0.0054,0.0106,0.0128,0.0095,0.0046,0.0038,0.0033,0.0034,0.0033,0.0032,0.0032,0.0031,0.0031,0.0031,0.0030,0.0030,0.0029
0.0080,0.0049,0.0133,0.0096,0.0089,0.0127,0.0175,0.0526,0.0318,0.0531,0.0081,0.0154,0.0761,0.0914,0.1017,0.0421,0.0173,0.0059,0.0218,0.0352,0.0436,0.0323,0.0239,0.0094,0.0220,0.0107,0.0114,0.0060,0.0051,0.0045,0.0046,0.0045,0.0044,0.0044,0.0042,0.0042,0.0042,0.0041,0.0041,0.0040
0.0069,0.0034,0.0062,0.0096,0.0180,0.0308,0.0357,0.0435,0.0279,0.0368,0.0246,0.0329,0.0741,0.0380,0.0601,0.0246,0.0426,0.1348,0.0872,0.0377,0.0329,0.0275,0.0209,0.0063,0.0159,0.0122,0.0108,0.0063,0.0054,0.0050,0.0050,0.0047,0.0046,0.0046,0.0044,0.0045,0.0044,0.0043,0.0044,0.0043
0.0031,0.0015,0.0013,0.0061,0.0388,0.0756,0.0314,0.0152,0.0094,0.0116,0.0359,0.0357,0.0402,0.0114,0.0156,0.0103,0.1120,0.4402,0.0895,0.0128,0.0127,0.0109,0.0079,0.0029,0.0066,0.0082,0.0053,0.0033,0.0029,0.0027,0.0026,0.0025,0.0024,0.0024,0.0023,0.0023,0.0023,0.0022,0.0023,0.0022
0.0023,0.0011,0.0009,0.0046,0.0388,0.0807,0.0273,0.0118,0.0069,0.0089,0.0333,0.0346,0.0354,0.0083,0.0112,0.0073,0.1176,0.5027,0.0822,0.0100,0.0099,0.0084,0.0061,0.0021,0.0052,0.0066,0.0041,0.0025,0.0023,0.0021,0.0020,0.0019,0.0018,0.0018,0.0017,0.0018,0.0018,0.0017,0.0017,0.0017
0.0030,0.0015,0.0013,0.0067,0.0429,0.0758,0.0252,0.0132,0.0084,0.0108,0.0333,0.0327,0.0340,0.0102,0.0139,0.0142,0.1415,0.4054,0.0734,0.0122,0.0116,0.0096,0.0071,0.0030,0.0064,0.0079,0.0052,0.0033,0.0029,0.0027,0.0026,0.0024,0.0024,0.0024,0.0022,0.0023,0.0023,0.0022,0.0022,0.0022
0.0051,0.0026,0.0044,0.0162,0.0400,0.0409,0.0167,0.0173,0.0133,0.0168,0.0217,0.0234,0.0328,0.0194,0.0366,0.0701,0.1427,0.1457,0.0484,0.0192,0.0166,0.0120,0.0091,0.0059,0.0092,0.0116,0.0086,0.0053,0.0045,0.0040,0.0039,0.0038,0.0036,0.0036,0.0035,0.0035,0.0035,0.0034,0.0035,0.0034
0.0027,0.0012,0.0088,0.0458,0.0283,0.0189,0.0061,0.0078,0.0074,0.0043,0.0032,0.0037,0.0070,0.0146,0.0840,0.4784,0.0970,0.0183,0.0154,0.0110,0.0074,0.0030,0.0025,0.0049,0.0047,0.0085,0.0051,0.0029,0.0021,0.0018,0.0017,0.0017,0.0016,0.0016,0.0016,0.0016,0.0016,0.0015,0.0016,0.0015
0.0008,0.0002,0.0095,0.0590,0.0040,0.0048,0.0019,0.0035,0.0021,0.0015,0.0004,0.0005,0.0037,0.0128,0.1687,0.4040,0.0313,0.0033,0.0050,0.0050,0.0032,0.0008,0.0007,0.0013,0.0014,0.0031,0.0016,0.0007,0.0005,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0003,0.0003,0.0003
0.0003,0.0001,0.0062,0.1292,0.0029,0.0028,0.0008,0.0012,0.0007,0.0004,0.0001,0.0002,0.0012,0.0058,0.1520,0.5036,0.0267,0.0021,0.0025,0.0022,0.0012,0.0002,0.0002,0.0007,0.0007,0.0018,0.0007,0.0003,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
0.0003,0.0001,0.0045,0.2074,0.0030,0.0026,0.0007,0.0008,0.0005,0.0003,0.0001,0.0002,0.0007,0.0039,0.1082,0.5333,0.0229,0.0017,0.0019,0.0018,0.0009,0.0002,0.0002,0.0007,0.0006,0.0014,0.0006,0.0003,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
0.0003,0.0001,0.0038,0.1824,0.0035,0.0031,0.0008,0.0010,0.0008,0.0005,0.0003,0.0003,0.0008,0.0042,0.0842,0.5235,0.0212,0.0019,0.0022,0.0022,0.0011,0.0003,0.0003,0.0008,0.0007,0.0015,0.0008,0.0004,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001
0.0007,0.0002,0.0037,0.0609,0.0033,0.0045,0.0018,0.0034,0.0027,0.0025,0.0009,0.0010,0.0027,0.0100,0.0829,0.3472,0.0155,0.0022,0.0042,0.0048,0.0033,0.0013,0.0010,0.0014,0.0013,0.0021,0.0015,0.0007,0.0005,0.0004,0.0004,0.0004,0.0004,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003
0.0014,0.0005,0.0050,0.0214,0.0038,0.0057,0.0036,0.0096,0.0071,0.0102,0.0018,0.0025,0.0087,0.0242,0.1014,0.1500,0.0119,0.0022,0.0072,0.0097,0.0086,0.0047,0.0030,0.0021,0.0024,0.0030,0.0027,0.0012,0.0009,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0006
0.0026,0.0012,0.0017,0.0026,0.0046,0.0099,0.0169,0.0390,0.0358,0.0603,0.0143,0.0206,0.0336,0.0285,0.0328,0.0158,0.0076,0.0129,0.0315,0.0651,0.0247,0.0282,0.0131,0.0023,0.0047,0.0035,0.0047,0.0023,0.0019,0.0016,0.0017,0.0016,0.0015,0.0015,0.0015,0.0015,0.0015,0.0014,0.0014,0.0014
0.0018,0.0009,0.0005,0.0007,0.0026,0.0090,0.0311,0.0500,0.0404,0.0685,0.0224,0.0497,0.0181,0.0072,0.0038,0.0036,0.0045,0.0219,0.2002,0.1003,0.0188,0.0512,0.0132,0.0017,0.0032,0.0018,0.0034,0.0018,0.0015,0.0014,0.0014,0.0013,0.0013,0.0013,0.0012,0.0012,0.0012,0.0012,0.0012,0.0011
0.0013,0.0007,0.0003,0.0005,0.0022,0.0093,0.0426,0.0551,0.0391,0.0370,0.0212,0.0573,0.0122,0.0037,0.0019,0.0020,0.0039,0.0350,0.3833,0.1050,0.0148,0.0375,0.0101,0.0024,0.0020,0.0015,0.0027,0.0014,0.0012,0.0011,0.0011,0.0011,0.0010,0.0010,0.0010,0.0010,0.0010,0.0009,0.0009,0.0009
0.0013,0.0007,0.0004,0.0007,0.0025,0.0095,0.0446,0.0469,0.0323,0.0306,0.0182,0.0372,0.0137,0.0047,0.0031,0.0024,0.0049,0.0419,0.3970,0.1030,0.0139,0.0261,0.0085,0.0014,0.0025,0.0017,0.0026,0.0014,0.0012,0.0011,0.0011,0.0010,0.0010,0.0010,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009
0.0019,0.0009,0.0008,0.0018,0.0060,0.0214,0.1000,0.0351,0.0274,0.0195,0.0274,0.0265,0.0218,0.0103,0.0093,0.0045,0.0105,0.1103,0.2386,0.0319,0.0148,0.0159,0.0081,0.0015,0.0042,0.0034,0.0034,0.0019,0.0016,0.0014,0.0014,0.0013,0.0013,0.0013,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012
0.0012,0.0005,0.0006,0.0019,0.0091,0.0781,0.1322,0.0167,0.0105,0.0049,0.0320,0.0169,0.0267,0.0086,0.0128,0.0028,0.0153,0.4038,0.1812,0.0056,0.0082,0.0067,0.0041,0.0010,0.0030,0.0038,0.0021,0.0011,0.0010,0.0009,0.0009,0.0008,0.0008,0.0008,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007
0.0009,0.0003,0.0004,0.0017,0.0102,0.1143,0.1162,0.0125,0.0060,0.0025,0.0213,0.0134,0.0280,0.0070,0.0119,0.0017,0.0151,0.5002,0.1672,0.0043,0.0060,0.0042,0.0028,0.0007,0.0023,0.0036,0.0016,0.0009,0.0007,0.0007,0.0007,0.0006,0.0006,0.0006,0.0005,0.0006,0.0006,0.0005,0.0005,0.0005
0.0007,0.0003,0.0004,0.0015,0.0086,0.1056,0.0840,0.0106,0.0045,0.0020,0.0162,0.0110,0.0309,0.0066,0.0131,0.0015,0.0154,0.5431,0.1511,0.0040,0.0052,0.0034,0.0023,0.0005,0.0019,0.0032,0.0013,0.0007,0.0006,0.0005,0.0005,0.0005,0.0005,0.0005,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004
0.0003,0.0001,0.0001,0.0006,0.0060,0.1256,0.0576,0.0056,0.0018,0.0008,0.0093,0.0075,0.0224,0.0032,0.0069,0.0005,0.0088,0.5700,0.1060,0.0020,0.0025,0.0016,0.0010,0.0002,0.0008,0.0016,0.0005,0.0003,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
0.0003,0.0001,0.0001,0.0007,0.0081,0.1200,0.0470,0.0061,0.0024,0.0012,0.0135,0.0107,0.0207,0.0031,0.0067,0.0006,0.0116,0.5696,0.1107,0.0024,0.0030,0.0020,0.0013,0.0003,0.0009,0.0017,0.0007,0.0003,0.0003,0.0003,0.0003,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
0.0003,0.0001,0.0001,0.0006,0.0080,0.1328,0.0431,0.0048,0.0018,0.0009,0.0114,0.0084,0.0186,0.0028,0.0059,0.0005,0.0124,0.5454,0.0894,0.0019,0.0024,0.0016,0.0011,0.0002,0.0008,0.0015,0.0006,0.0003,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
0.0009,0.0004,0.0005,0.0022,0.0107,0.0862,0.0510,0.0110,0.0054,0.0030,0.0220,0.0114,0.0338,0.0082,0.0197,0.0027,0.0289,0.5523,0.1461,0.0054,0.0063,0.0042,0.0029,0.0008,0.0025,0.0041,0.0017,0.0009,0.0008,0.0007,0.0007,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0005
0.0049,0.0022,0.0051,0.0139,0.0233,0.0562,0.0677,0.0295,0.0175,0.0080,0.0237,0.0153,0.0698,0.0541,0.0900,0.0161,0.0507,0.3227,0.1709,0.0188,0.0197,0.0116,0.0089,0.0048,0.0104,0.0176,0.0078,0.0044,0.0038,0.0034,0.0034,0.0032,0.0031,0.0031,0.0030,0.0030,0.0030,0.0029,0.0029,0.0029
0.0046,0.0030,0.0074,0.0151,0.0134,0.0190,0.0239,0.0233,0.0154,0.0064,0.0070,0.0060,0.0665,0.1835,0.1363,0.0221,0.0249,0.0439,0.0530,0.0183,0.0195,0.0089,0.0069,0.0053,0.0083,0.0235,0.0070,0.0035,0.0029,0.0026,0.0026,0.0025,0.0024,0.0024,0.0023,0.0023,0.0023,0.0022,0.0023,0.0022
0.0026,0.0029,0.0064,0.0121,0.0062,0.0080,0.0085,0.0143,0.0080,0.0027,0.0014,0.0015,0.0608,0.2068,0.2508,0.0189,0.0105,0.0098,0.0231,0.0146,0.0153,0.0045,0.0034,0.0027,0.0044,0.0140,0.0036,0.0016,0.0013,0.0011,0.0011,0.0011,0.0010,0.0010,0.0010,0.0010,0.0010,0.0009,0.0009,0.0009
0.0026,0.0063,0.0056,0.0074,0.0038,0.0048,0.0063,0.0110,0.0070,0.0026,0.0009,0.0016,0.0771,0.2754,0.1454,0.0128,0.0055,0.0030,0.0097,0.0125,0.0162,0.0044,0.0033,0.0025,0.0038,0.0135,0.0032,0.0015,0.0011,0.0010,0.0010,0.0010,0.0009,0.0009,0.0009,0.0009,0.0009,0.0008,0.0008,0.0008
0.0026,0.0065,0.0055,0.0067,0.0036,0.0044,0.0062,0.0117,0.0071,0.0030,0.0009,0.0018,0.0841,0.2749,0.1306,0.0125,0.0051,0.0025,0.0084,0.0129,0.0170,0.0048,0.0035,0.0025,0.0038,0.0140,0.0033,0.0016,0.0012,0.0010,0.0010,0.0010,0.0009,0.0010,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009
0.0049,0.0094,0.0087,0.0087,0.0051,0.0061,0.0097,0.0228,0.0138,0.0103,0.0018,0.0042,0.1066,0.2122,0.1361,0.0213,0.0071,0.0026,0.0108,0.0226,0.0300,0.0120,0.0081,0.0043,0.0064,0.0160,0.0063,0.0031,0.0024,0.0021,0.0022,0.0022,0.0020,0.0020,0.0019,0.0019,0.0019,0.0019,0.0019,0.0018
0.0069,0.0097,0.0118,0.0113,0.0077,0.0098,0.0137,0.0310,0.0201,0.0187,0.0037,0.0073,0.1017,0.1850,0.1418,0.0287,0.0113,0.0048,0.0176,0.0297,0.0378,0.0190,0.0136,0.0062,0.0094,0.0154,0.0090,0.0047,0.0038,0.0033,0.0034,0.0033,0.0031,0.0032,0.0030,0.0030,0.0030,0.0030,0.0030,0.0029
0.0085,0.0081,0.0203,0.0099,0.0076,0.0103,0.0140,0.0360,0.0244,0.0379,0.0033,0.0106,0.0873,0.1433,0.1248,0.0295,0.0156,0.0042,0.0138,0.0315,0.0391,0.0569,0.0306,0.0074,0.0110,0.0139,0.0114,0.0061,0.0050,0.0043,0.0045,0.0044,0.0042,0.0042,0.0041,0.0041,0.0041,0.0040,0.0040,0.0039
0.0083,0.0055,0.0239,0.0081,0.0070,0.0103,0.0131,0.0377,0.0275,0.0590,0.0033,0.0125,0.0675,0.1076,0.1147,0.0295,0.0171,0.0035,0.0118,0.0300,0.0370,0.0995,0.0486,0.0075,0.0108,0.0107,0.0116,0.0062,0.0051,0.0044,0.0046,0.0044,0.0043,0.0043,0.0042,0.0042,0.0041,0.0041,0.0041,0.0040
0.0060,0.0027,0.0170,0.0054,0.0052,0.0083,0.0110,0.0420,0.0309,0.0884,0.0033,0.0121,0.0488,0.0791,0.1029,0.0277,0.0130,0.0023,0.0099,0.0275,0.0347,0.0950,0.0477,0.0057,0.0083,0.0091,0.0097,0.0048,0.0039,0.0033,0.0035,0.0034,0.0033,0.0033,0.0032,0.0032,0.0031,0.0031,0.0031,0.0030
0.0062,0.0027,0.0176,0.0082,0.0059,0.0095,0.0117,0.0388,0.0298,0.0839,0.0046,0.0137,0.0447,0.0712,0.1062,0.0278,0.0142,0.0029,0.0116,0.0269,0.0333,0.0810,0.0423,0.0064,0.0083,0.0090,0.0099,0.0050,0.0041,0.0035,0.0036,0.0035,0.0034,0.0034,0.0033,0.0033,0.0033,0.0032,0.0032,0.0031
0.0054,0.0023,0.0159,0.0140,0.0071,0.0109,0.0116,0.0336,0.0243,0.0464,0.0048,0.0089,0.0366,0.0724,0.1466,0.0443,0.0166,0.0043,0.0165,0.0263,0.0305,0.0268,0.0258,0.0060,0.0079,0.0085,0.0088,0.0043,0.0035,0.0030,0.0031,0.0030,0.0029,0.0029,0.0028,0.0028,0.0028,0.0027,0.0027,0.0027
0.0033,0.0016,0.0210,0.0110,0.0053,0.0069,0.0087,0.0280,0.0121,0.0141,0.0011,0.0023,0.0532,0.1294,0.3573,0.0318,0.0147,0.0034,0.0174,0.0218,0.0231,0.0101,0.0067,0.0033,0.0053,0.0089,0.0054,0.0024,0.0019,0.0016,0.0016,0.0016,0.0015,0.0015,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014
0.0018,0.0010,0.0141,0.0096,0.0033,0.0041,0.0053,0.0175,0.0062,0.0045,0.0003,0.0008,0.0467,0.1530,0.4484,0.0240,0.0091,0.0022,0.0127,0.0147,0.0148,0.0045,0.0030,0.0018,0.0030,0.0068,0.0029,0.0012,0.0009,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0006,0.0007,0.0006
0.0012,0.0007,0.0154,0.0125,0.0035,0.0042,0.0044,0.0116,0.0038,0.0014,0.0002,0.0003,0.0382,0.1431,0.6208,0.0218,0.0115,0.0037,0.0164,0.0105,0.0095,0.0020,0.0015,0.0013,0.0023,0.0074,0.0020,0.0008,0.0006,0.0005,0.0005,0.0005,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004
0.0027,0.0012,0.0335,0.0220,0.0076,0.0091,0.0070,0.0158,0.0071,0.0050,0.0007,0.0012,0.0297,0.0746,0.4187,0.0869,0.0372,0.0074,0.0187,0.0153,0.0132,0.0039,0.0031,0.0031,0.0046,0.0104,0.0046,0.0021,0.0016,0.0013,0.0013,0.0013,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0011
0.0028,0.0010,0.0324,0.0507,0.0113,0.0127,0.0066,0.0120,0.0064,0.0040,0.0011,0.0014,0.0163,0.0388,0.3235,0.2753,0.0692,0.0120,0.0182,0.0139,0.0099,0.0029,0.0025,0.0040,0.0049,0.0111,0.0052,0.0026,0.0019,0.0016,0.0015,0.0015,0.0015,0.0015,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014
0.0022,0.0008,0.0187,0.0723,0.0135,0.0135,0.0052,0.0077,0.0049,0.0023,0.0011,0.0012,0.0090,0.0239,0.2388,0.4469,0.0731,0.0135,0.0156,0.0105,0.0067,0.0018,0.0017,0.0036,0.0039,0.0094,0.0042,0.0021,0.0015,0.0012,0.0012,0.0012,0.0012,0.0012,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011
0.0022,0.0007,0.0243,0.0606,0.0104,0.0118,0.0054,0.0089,0.0049,0.0025,0.0009,0.0010,0.0117,0.0308,0.3135,0.3200,0.0657,0.0122,0.0167,0.0110,0.0074,0.0020,0.0018,0.0033,0.0039,0.0095,0.0041,0.0020,0.0014,0.0012,0.0011,0.0012,0.0011,0.0011,0.0011,0.0011,0.0011,0.0010,0.0010,0.0010
0.0044,0.0023,0.0311,0.0336,0.0122,0.0141,0.0101,0.0196,0.0105,0.0064,0.0016,0.0021,0.0339,0.0822,0.3417,0.1417,0.0469,0.0116,0.0250,0.0208,0.0176,0.0058,0.0047,0.0052,0.0071,0.0148,0.0071,0.0035,0.0027,0.0023,0.0023,0.0023,0.0022,0.0022,0.0021,0.0021,0.0021,0.0020,0.0021,0.0020
0.0032,0.0027,0.0205,0.0193,0.0068,0.0080,0.0082,0.0182,0.0082,0.0040,0.0008,0.0012,0.0505,0.1601,0.4231,0.0427,0.0177,0.0057,0.0207,0.0187,0.0181,0.0051,0.0039,0.0032,0.0052,0.0121,0.0047,0.0021,0.0016,0.0014,0.0014,0.0014,0.0013,0.0013,0.0013,0.0013,0.0013,0.0012,0.0012,0.0012
0.0037,0.0081,0.0084,0.0096,0.0046,0.0056,0.0079,0.0166,0.0095,0.0048,0.0011,0.0022,0.0906,0.2288,0.1898,0.0191,0.0066,0.0028,0.0117,0.0184,0.0233,0.0072,0.0051,0.0033,0.0052,0.0123,0.0045,0.0022,0.0017,0.0014,0.0015,0.0015,0.0013,0.0014,0.0013,0.0013,0.0013,0.0013,0.0013,0.0012
0.0020,0.0062,0.0043,0.0050,0.0026,0.0031,0.0048,0.0087,0.0052,0.0020,0.0005,0.0013,0.0835,0.3303,0.1053,0.0090,0.0037,0.0017,0.0057,0.0100,0.0138,0.0034,0.0025,0.0019,0.0029,0.0136,0.0025,0.0012,0.0009,0.0007,0.0008,0.0008,0.0007,0.0007,0.0007,0.0007,0.0007,0.0006,0.0006,0.0006
0.0022,0.0062,0.0047,0.0055,0.0029,0.0035,0.0052,0.0097,0.0061,0.0024,0.0007,0.0015,0.0833,0.3160,0.1095,0.0103,0.0040,0.0018,0.0060,0.0108,0.0148,0.0039,0.0029,0.0021,0.0032,0.0145,0.0028,0.0013,0.0010,0.0008,0.0008,0.0009,0.0008,0.0008,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007
0.0032,0.0060,0.0070,0.0088,0.0045,0.0054,0.0072,0.0148,0.0091,0.0041,0.0012,0.0021,0.0850,0.2159,0.1807,0.0184,0.0064,0.0026,0.0106,0.0153,0.0194,0.0060,0.0043,0.0032,0.0045,0.0140,0.0041,0.0019,0.0014,0.0012,0.0012,0.0012,0.0011,0.0012,0.0011,0.0011,0.0011,0.0011,0.0011,0.0010
0.0027,0.0061,0.0059,0.0080,0.0043,0.0056,0.0068,0.0121,0.0085,0.0031,0.0012,0.0017,0.0665,0.2629,0.1529,0.0144,0.0058,0.0031,0.0108,0.0132,0.0170,0.0049,0.0036,0.0028,0.0040,0.0159,0.0035,0.0016,0.0012,0.0010,0.0011,0.0011,0.0010,0.0010,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009
0.0019,0.0066,0.0042,0.0057,0.0029,0.0037,0.0048,0.0072,0.0051,0.0014,0.0007,0.0010,0.0674,0.3445,0.1154,0.0087,0.0039,0.0023,0.0068,0.0089,0.0121,0.0027,0.0021,0.0019,0.0028,0.0141,0.0023,0.0010,0.0008,0.0006,0.0007,0.0007,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0005
0.0022,0.0082,0.0049,0.0056,0.0028,0.0034,0.0049,0.0087,0.0058,0.0020,0.0006,0.0012,0.0797,0.2973,0.1214,0.0097,0.0037,0.0017,0.0061,0.0106,0.0149,0.0036,0.0026,0.0020,0.0030,0.0136,0.0026,0.0012,0.0009,0.0007,0.0008,0.0008,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0006
0.0023,0.0080,0.0047,0.0055,0.0031,0.0037,0.0054,0.0088,0.0056,0.0021,0.0008,0.0016,0.0947,0.2984,0.1025,0.0094,0.0044,0.0024,0.0066,0.0105,0.0146,0.0036,0.0028,0.0022,0.0033,0.0146,0.0028,0.0013,0.0010,0.0008,0.0009,0.0009,0.0008,0.0008,0.0008,0.0008,0.0008,0.0007,0.0007,0.0007
0.0041,0.0100,0.0069,0.0083,0.0055,0.0064,0.0085,0.0135,0.0090,0.0041,0.0023,0.0042,0.1403,0.1954,0.1182,0.0166,0.0080,0.0041,0.0104,0.0147,0.0201,0.0062,0.0048,0.0043,0.0057,0.0159,0.0047,0.0024,0.0018,0.0016,0.0016,0.0016,0.0015,0.0015,0.0014,0.0014,0.0014,0.0014,0.0014,0.0013
0.0064,0.0068,0.0090,0.0074,0.0098,0.0092,0.0102,0.0113,0.0080,0.0049,0.0162,0.0336,0.4751,0.0749,0.0615,0.0252,0.0220,0.0066,0.0068,0.0089,0.0136,0.0049,0.0047,0.0140,0.0093,0.0178,0.0067,0.0034,0.0028,0.0024,0.0024,0.0024,0.0022,0.0023,0.0022,0.0022,0.0022,0.0021,0.0021,0.0021
0.0058,0.0039,0.0076,0.0059,0.0088,0.0071,0.0080,0.0088,0.0053,0.0040,0.0171,0.0438,0.5456,0.0373,0.0314,0.0407,0.0302,0.0052,0.0032,0.0057,0.0092,0.0032,0.0043,0.0139,0.0227,0.0122,0.0056,0.0030,0.0025,0.0021,0.0021,0.0021,0.0020,0.0020,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019
0.0122,0.0114,0.0231,0.0199,0.0187,0.0224,0.0231,0.0345,0.0249,0.0221,0.0149,0.0209,0.1614,0.1184,0.1443,0.0484,0.0386,0.0201,0.0324,0.0318,0.0379,0.0202,0.0159,0.0144,0.0174,0.0245,0.0152,0.0086,0.0072,0.0063,0.0064,0.0063,0.0060,0.0061,0.0058,0.0059,0.0059,0.0057,0.0058,0.0056
0.0027,0.0013,0.0210,0.0198,0.0072,0.0087,0.0078,0.0186,0.0081,0.0046,0.0008,0.0012,0.0389,0.1072,0.4514,0.0583,0.0238,0.0070,0.0226,0.0170,0.0151,0.0046,0.0035,0.0031,0.0046,0.0109,0.0045,0.0020,0.0015,0.0012,0.0012,0.0012,0.0012,0.0012,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011
0.0041,0.0029,0.0213,0.0254,0.0101,0.0121,0.0108,0.0214,0.0110,0.0051,0.0015,0.0017,0.0487,0.1372,0.4145,0.0581,0.0253,0.0103,0.0304,0.0216,0.0200,0.0063,0.0049,0.0045,0.0066,0.0150,0.0061,0.0028,0.0022,0.0019,0.0019,0.0019,0.0018,0.0018,0.0017,0.0017,0.0017,0.0017,0.0017,0.0016
